EPOCH	TIME	MOVTSKIN	MOVACCTR	MOVACCLO	MOVACCFW	MOVTCOV	MADACCTR	MADACCLO	COMPGSR	PEDO3	PLATEAU	TRPEAKS	MOVTHETA	MADTHETA	TCOUNT	LOGSWEEP	LCOUNT	T0CROSS	L0CROSS	PEDO3TOE	LOPEAKS	MOVVBAT	MADACCFW	FCOUNT	F0CROSS	FWPEAKS	MOVGSR	EE	
1304711402	Fri 05/06/11 15:50:02	2449	2147	2406	1804	2404	44	38	1170	0	0	207	2032	1079	61	927	37	24	19	0	181	3026	44	57	25	186	2541	203	
1304711462	Fri 05/06/11 15:51:02	2449	2174	2406	1806	2402	33	29	1155	0	0	172	2110	1153	17	0	22	10	12	0	136	3026	35	19	9	180	2526	198	
1304711522	Fri 05/06/11 15:52:02	2448	2174	2399	1798	2401	45	33	1143	0	0	243	2063	1360	47	907	30	24	20	0	154	3027	42	38	20	223	2514	210	
1304711582	Fri 05/06/11 15:53:02	2448	2171	2395	1790	2402	40	30	1142	0	0	219	2111	1246	28	0	10	20	8	0	151	3026	38	22	11	208	2513	208	
1304711642	Fri 05/06/11 15:54:02	2447	2117	2389	1764	2404	39	32	1139	0	0	166	2050	916	54	448	28	33	21	0	147	3026	35	42	22	160	2510	204	
1304711702	Fri 05/06/11 15:55:02	2447	2101	2388	1786	2406	38	30	1136	0	0	124	2049	1013	70	946	39	36	14	0	101	3024	33	53	17	116	2507	200	
1304711762	Fri 05/06/11 15:56:02	2447	2148	2457	1926	2403	31	32	1135	0	0	114	2118	812	48	1153	61	7	25	0	105	3023	39	67	24	157	2506	199	
1304711822	Fri 05/06/11 15:57:02	2447	2112	2463	1910	2405	30	39	1145	0	0	103	2085	965	52	1209	86	17	30	0	88	3023	46	90	29	148	2516	198	
1304711882	Fri 05/06/11 15:58:02	2448	2113	2453	1906	2409	26	26	1143	0	0	88	2088	916	37	1021	34	16	10	0	84	3024	34	53	18	130	2514	193	
1304711942	Fri 05/06/11 15:59:02	2448	2104	2485	1933	2411	20	22	1145	0	0	75	2097	1004	6	552	20	4	11	0	73	3023	29	18	8	121	2516	187	
1304712002	Fri 05/06/11 16:00:02	2448	2152	2456	1941	2413	127	183	1176	33	0	174	2105	763	474	1695	563	105	114	2	197	3023	107	364	79	169	2547	451	
1304712062	Fri 05/06/11 16:01:02	2449	2143	2466	1942	2413	185	263	1227	41	0	254	2024	491	643	1777	784	141	209	3	279	3023	151	546	137	232	2598	655	
1304712122	Fri 05/06/11 16:02:02	2449	2129	2481	1947	2406	292	486	1200	92	0	262	2021	604	958	1939	1268	227	283	0	283	3023	242	900	211	260	2571	603	
1304712182	Fri 05/06/11 16:03:02	2449	2153	2480	1969	2400	263	387	1175	63	0	237	2032	817	821	1896	1014	231	267	0	276	3023	178	636	164	228	2546	722	
1304712242	Fri 05/06/11 16:04:02	2448	2150	2488	2021	2392	383	596	1177	117	0	285	1976	568	1225	1985	1523	300	312	3	284	3023	249	924	158	245	2548	736	
1304712302	Fri 05/06/11 16:05:02	2447	2136	2489	1982	2384	192	297	1163	53	0	232	2086	582	627	1788	835	158	213	0	251	3023	124	439	96	205	2534	784	
1304712362	Fri 05/06/11 16:06:02	2446	2178	2454	1980	2381	225	374	1156	91	0	253	1956	503	866	1821	1214	189	271	0	287	3023	153	604	124	211	2527	656	
1304712422	Fri 05/06/11 16:07:02	2445	2105	2417	1898	2378	208	289	1152	61	0	238	1963	530	744	1804	912	178	206	0	272	3023	149	535	149	238	2523	724	
1304712482	Fri 05/06/11 16:08:02	2443	2020	2266	1660	2380	30	21	1146	0	0	95	2064	1179	35	899	24	13	11	0	53	3023	24	22	8	57	2517	241	
1304712542	Fri 05/06/11 16:09:02	2442	1930	2282	1681	2382	12	9	1144	0	206	30	2118	807	6	480	0	1	0	0	9	3023	14	7	4	30	2515	233	
1304712602	Fri 05/06/11 16:10:02	2443	2047	2256	1657	2383	77	47	1147	0	0	252	2007	1109	186	1350	68	94	27	0	213	3023	54	84	31	214	2518	225	
1304712662	Fri 05/06/11 16:11:02	2443	2098	2339	1887	2383	20	18	1146	0	0	52	2215	818	19	939	21	2	4	0	48	3023	22	25	10	63	2517	208	
1304712722	Fri 05/06/11 16:12:02	2444	2007	2293	1899	2382	23	17	1153	0	0	79	2009	814	31	1064	22	8	5	0	48	3023	23	34	10	61	2524	206	
1304712782	Fri 05/06/11 16:13:02	2444	1799	2166	1692	2386	10	7	1151	0	0	18	1987	1089	5	0	1	2	0	0	7	3023	10	7	5	18	2522	199	
1304712842	Fri 05/06/11 16:14:02	2446	1907	2187	1723	2391	169	158	1156	5	0	149	2038	1050	366	1980	346	133	155	1	162	3023	127	321	142	155	2527	228	
